x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33,class
0.45179858803749084,0.24854899942874908,-0.04515243321657181,0.9980956315994263,0.4555068016052246,0.2348741888999939,-0.06252332776784897,0.9977368712425232,0.45673537254333496,0.233944833278656,-0.06255168467760086,0.9980280995368958,0.45799580216407776,0.23289348185062408,-0.06256577372550964,0.9982782006263733,0.4547104239463806,0.23486429452896118,-0.0363493338227272,0.9972650408744812,0.45534414052963257,0.2339756041765213,-0.03635659068822861,0.9971460103988647,0.45603102445602417,0.23298519849777222,-0.03644489124417305,0.9976797103881836,0.46901029348373413,0.23374919593334198,-0.10726757347583771,0.9984833002090454,0.4659721255302429,0.234519362449646,0.008886125870049,0.996252179145813,0.4572867453098297,0.2609758675098419,-0.0590551495552063,0.9981546401977539,0.4560793340206146,0.26118752360343933,-0.025390982627868652,0.9971088171005249,0.49143218994140625,0.29525139927864075,-0.16864873468875885,0.9998723864555359,0.4742005467414856,0.30740731954574585,0.08340618014335632,0.9985653162002563,0.4875776767730713,0.40741166472435,-0.19274842739105225,0.981412947177887,0.46967729926109314,0.407551646232605,0.10753482580184937,0.09050340950489044,0.4716336131095886,0.498648464679718,-0.16391214728355408,0.9366521239280701,0.46374601125717163,0.49425047636032104,0.06860511749982834,0.102989062666893,0.471304714679718,0.5296540856361389,-0.1827773004770279,0.8980212807655334,0.46373921632766724,0.5228192806243896,0.07153579592704773,0.10087107121944427,0.4669687747955322,0.5297268629074097,-0.18036557734012604,0.8934358358383179,0.4650894105434418,0.5242498517036438,0.051362294703722,0.10417848825454712,0.4674566686153412,0.5192333459854126,-0.1613418161869049,0.8502803444862366,0.46546897292137146,0.5151793956756592,0.05855780094861984,0.10994946956634521,0.49045664072036743,0.505077600479126,-0.0762597918510437,0.994314432144165,0.47805652022361755,0.503078043460846,0.07624897360801697,0.9919810891151428,0.48521456122398376,0.6497651934623718,-0.06473762542009354,0.9095847606658936,0.4786838889122009,0.6478878259658813,0.09105491638183594,0.34359511733055115,0.4889514446258545,0.7998940944671631,-0.01278541050851345,0.9210970997810364,0.4885024130344391,0.7952658534049988,0.1352316290140152,0.4843698740005493,0.4971584379673004,0.8231416344642639,-0.011121262796223164,0.8751864433288574,0.4964175224304199,0.8209307193756104,0.13621988892555237,0.5582642555236816,0.4610334038734436,0.8343214988708496,-0.07352826744318008,0.9097787141799927,0.4580227732658386,0.82304847240448,0.0896664634346962,0.6188442707061768,down
0.43339258432388306,0.22162875533103943,-0.06176454573869705,0.9992972016334534,0.43860334157943726,0.20846149325370789,-0.07901670038700104,0.9992787837982178,0.43995150923728943,0.20796515047550201,-0.07904325425624847,0.9994077682495117,0.4414072036743164,0.2074422389268875,-0.07905693352222443,0.9995149970054626,0.43806448578834534,0.2083483785390854,-0.05098976939916611,0.9989632964134216,0.43891245126724243,0.2077864110469818,-0.05098046734929085,0.9988347887992859,0.4398724138736725,0.20721009373664856,-0.05101962015032768,0.9989650249481201,0.4518330991268158,0.2120470404624939,-0.12242698669433594,0.9995871782302856,0.4494759142398834,0.21217571198940277,0.0017919617239385843,0.9981362819671631,0.4384914040565491,0.23587815463542938,-0.07501007616519928,0.9994565844535828,0.4377461075782776,0.23618461191654205,-0.0389571338891983,0.9988735914230347,0.47003668546676636,0.2728414833545685,-0.1906926929950714,0.9999842047691345,0.4570079743862152,0.28689292073249817,0.08800984919071198,0.9990285038948059,0.4669785499572754,0.38568222522735596,-0.23193879425525665,0.997339129447937,0.45097532868385315,0.38611283898353577,0.11967791616916656,0.0962812751531601,0.4419446587562561,0.481240451335907,-0.22937211394309998,0.9932504296302795,0.4403398036956787,0.4772499203681946,0.07219353318214417,0.15852834284305573,0.43828240036964417,0.509330689907074,-0.25932803750038147,0.9844923615455627,0.43773317337036133,0.5067620277404785,0.07110903412103653,0.1571645587682724,0.4345237612724304,0.5066416263580322,-0.2538224160671234,0.9836131930351257,0.43734368681907654,0.5047916173934937,0.04566642642021179,0.16192880272865295,0.4360772967338562,0.49858906865119934,-0.2262401282787323,0.9705139994621277,0.43822821974754333,0.49482518434524536,0.059467606246471405,0.1624218225479126,0.4650421738624573,0.48500052094459534,-0.08454273641109467,0.9979665279388428,0.45651111006736755,0.48504406213760376,0.08450828492641449,0.9951382279396057,0.46280089020729065,0.6285000443458557,-0.06783120334148407,0.9484904408454895,0.4584317207336426,0.628649115562439,0.117845818400383,0.4197821319103241,0.475538969039917,0.7831295728683472,-0.008484022691845894,0.966771125793457,0.47320467233657837,0.7751575112342834,0.17032964527606964,0.6083034873008728,0.48701128363609314,0.8039149045944214,-0.005576643161475658,0.9432267546653748,0.48423904180526733,0.8000823259353638,0.17254269123077393,0.6843523383140564,0.4506019651889801,0.8367940187454224,-0.07136914134025574,0.9639774560928345,0.4502588212490082,0.8251170516014099,0.12740327417850494,0.7534447908401489,up
0.4550204873085022,0.2612335681915283,-0.05011489987373352,0.9987603425979614,0.458700954914093,0.24690000712871552,-0.06755901873111725,0.9986834526062012,0.45998796820640564,0.246025949716568,-0.06758889555931091,0.9988953471183777,0.46124935150146484,0.24505844712257385,-0.06761214137077332,0.9990479350090027,0.4577644467353821,0.24711456894874573,-0.04086306318640709,0.9982408881187439,0.45837393403053284,0.24646468460559845,-0.04086364060640335,0.9981053471565247,0.45899543166160583,0.24570810794830322,-0.04094279184937477,0.9983713030815125,0.47148171067237854,0.2464500367641449,-0.11394381523132324,0.9992085099220276,0.46829256415367126,0.2470962107181549,0.0051093436777591705,0.9974344372749329,0.46138229966163635,0.27577558159828186,-0.06455068290233612,0.9990766644477844,0.46008557081222534,0.2764764130115509,-0.030084386467933655,0.998357355594635,0.4924878478050232,0.3053317666053772,-0.1790345460176468,0.9999620318412781,0.4787030816078186,0.3171573281288147,0.08215485513210297,0.9990978837013245,0.48892682790756226,0.4175317585468292,-0.20528721809387207,0.9932083487510681,0.4736650586128235,0.41608357429504395,0.10684625804424286,0.10187900811433792,0.4674840569496155,0.5077120065689087,-0.17655885219573975,0.9747883081436157,0.46270012855529785,0.5039564967155457,0.06701289117336273,0.13991092145442963,0.46584686636924744,0.5348182916641235,-0.19741597771644592,0.9529446959495544,0.46267399191856384,0.5321058034896851,0.07014252245426178,0.1382635235786438,0.4628797173500061,0.5343711972236633,-0.19355961680412292,0.9507563710212708,0.4621511995792389,0.5322293043136597,0.04800913482904434,0.14287978410720825,0.46390166878700256,0.5248522162437439,-0.17355957627296448,0.9231388568878174,0.46370404958724976,0.5220779776573181,0.055921413004398346,0.14589448273181915,0.4900134205818176,0.509804368019104,-0.079375721514225,0.9960510730743408,0.48081865906715393,0.5091482996940613,0.0793544203042984,0.99297696352005,0.48781490325927734,0.6579155325889587,-0.061502110213041306,0.912752091884613,0.48230355978012085,0.6567087769508362,0.09780912101268768,0.30701518058776855,0.49477195739746094,0.8082078695297241,-0.005739031825214624,0.9263060092926025,0.4950229525566101,0.8011149168014526,0.14884136617183685,0.45179858803749084,0.5041331648826599,0.8369985222816467,-0.003183538792654872,0.8886317610740662,0.5035619735717773,0.8289892673492432,0.15079692006111145,0.5582026839256287,0.46000123023986816,0.8410415053367615,-0.06238538771867752,0.9125111103057861,0.4621736407279968,0.8315168619155884,0.10459469258785248,0.6060247421264648,down
0.43602126836776733,0.23298007249832153,-0.0730849951505661,0.9989414811134338,0.4396434724330902,0.21881112456321716,-0.08999022096395493,0.9988410472869873,0.44099411368370056,0.21787457168102264,-0.09000454843044281,0.9990399479866028,0.4424319863319397,0.21692365407943726,-0.09001363813877106,0.9992057085037231,0.43898439407348633,0.21886226534843445,-0.06349407136440277,0.9983775615692139,0.43972310423851013,0.21798565983772278,-0.06349089741706848,0.9981678128242493,0.4405652582645416,0.21706846356391907,-0.06353628635406494,0.9983974099159241,0.45353466272354126,0.21836361289024353,-0.1302308738231659,0.9993115067481995,0.4509032666683197,0.21869415044784546,-0.012719666585326195,0.9970315098762512,0.44205397367477417,0.2458164244890213,-0.08499259501695633,0.9990893602371216,0.4413614273071289,0.24671870470046997,-0.05084170773625374,0.9982038736343384,0.4763721823692322,0.2759973108768463,-0.1957533061504364,0.9999762773513794,0.4608922004699707,0.2947417199611664,0.07417657226324081,0.9987297058105469,0.4771761894226074,0.3869086802005768,-0.2375541627407074,0.9963597059249878,0.45757991075515747,0.3948643207550049,0.10751430690288544,0.0882883071899414,0.454826295375824,0.4845971465110779,-0.2390989363193512,0.9904263019561768,0.4523155093193054,0.48545676469802856,0.06506814062595367,0.1461966186761856,0.45122891664505005,0.515511155128479,-0.26755183935165405,0.980023980140686,0.4508807063102722,0.5149919986724854,0.06590043753385544,0.14569005370140076,0.44774532318115234,0.5128256678581238,-0.2615785598754883,0.9789083003997803,0.44960299134254456,0.5119497776031494,0.04053661972284317,0.1504136472940445,0.4491601884365082,0.5035601258277893,-0.23541302978992462,0.9640418291091919,0.4502168297767639,0.5025257468223572,0.05285073071718216,0.1523679494857788,0.47594961524009705,0.48511815071105957,-0.08336393535137177,0.9972521662712097,0.4643801748752594,0.4880567789077759,0.08332711458206177,0.993744969367981,0.47439438104629517,0.6311681866645813,-0.06485183537006378,0.9444626569747925,0.4697142541408539,0.6318986415863037,0.10970146954059601,0.4038941264152527,0.4842356741428375,0.7791657447814941,-0.0069787586107850075,0.9599471092224121,0.4825686812400818,0.7757755517959595,0.16195303201675415,0.5895410180091858,0.4968751072883606,0.7994635701179504,-0.004424657206982374,0.9303187131881714,0.4949026107788086,0.7986188530921936,0.16413138806819916,0.6636487245559692,0.4641871452331543,0.8352258205413818,-0.06591878831386566,0.9552353620529175,0.4631533622741699,0.8264776468276978,0.1192004531621933,0.725857675075531,up
0.46638670563697815,0.26980558037757874,-0.04325983673334122,0.9987518787384033,0.47041845321655273,0.2560158669948578,-0.059943340718746185,0.9986410737037659,0.4717557430267334,0.2551533281803131,-0.059976231306791306,0.9988205432891846,0.47314152121543884,0.25421687960624695,-0.05999639630317688,0.9990068078041077,0.4695376753807068,0.25615671277046204,-0.03404909744858742,0.9982552528381348,0.4702001214027405,0.25542622804641724,-0.03404908999800682,0.9981680512428284,0.47094622254371643,0.2546248435974121,-0.0341167151927948,0.9984865188598633,0.4833778440952301,0.2557409703731537,-0.10496608167886734,0.9991272687911987,0.48058000206947327,0.25629669427871704,0.01105530746281147,0.9975204467773438,0.4726400375366211,0.28372254967689514,-0.05755075067281723,0.9989508986473083,0.47133058309555054,0.28431999683380127,-0.024118715897202492,0.9981186985969543,0.5056977272033691,0.31627190113067627,-0.16747350990772247,0.9999322891235352,0.4927428662776947,0.3274330794811249,0.08756212890148163,0.9987745881080627,0.5021151304244995,0.42709243297576904,-0.19955340027809143,0.9895408749580383,0.486563503742218,0.4252035319805145,0.11082150787115097,0.08562258630990982,0.48328733444213867,0.5172514319419861,-0.17900338768959045,0.9616231918334961,0.47963839769363403,0.512146532535553,0.06788533926010132,0.10066137462854385,0.4820807874202728,0.5438756942749023,-0.2034873217344284,0.930759608745575,0.47868242859840393,0.5416946411132812,0.06982947140932083,0.09984718263149261,0.4779990315437317,0.5425663590431213,-0.19935950636863708,0.9272118210792542,0.47980785369873047,0.5422829389572144,0.04791973903775215,0.10324296355247498,0.47888779640197754,0.5331444144248962,-0.17610596120357513,0.8919615149497986,0.48074617981910706,0.5334054827690125,0.05715432018041611,0.10791058093309402,0.5060204863548279,0.519417941570282,-0.07720955461263657,0.9950206875801086,0.49771648645401,0.5195807814598083,0.07719843089580536,0.9918995499610901,0.4994385838508606,0.6659377813339233,-0.06262433528900146,0.8905432224273682,0.49455684423446655,0.6646610498428345,0.0910695269703865,0.2966161072254181,0.5042183995246887,0.8126519918441772,-0.011075923219323158,0.8951209187507629,0.5035486221313477,0.8118884563446045,0.13421492278575897,0.41856858134269714,0.5122947096824646,0.8373838067054749,-0.00929255597293377,0.8463854193687439,0.5111465454101562,0.8376309871673584,0.13519784808158875,0.4996832013130188,0.47213831543922424,0.8408606648445129,-0.0704614520072937,0.8795405626296997,0.46997055411338806,0.8398365378379822,0.08559270948171616,0.5506015419960022,down
0.4362989068031311,0.24974878132343292,-0.06646557152271271,0.9991360306739807,0.4407973885536194,0.23607520759105682,-0.08270977437496185,0.9990853071212769,0.4421529769897461,0.23530328273773193,-0.08271308988332748,0.9992267489433289,0.44370371103286743,0.23455725610256195,-0.08271657675504684,0.9993702173233032,0.4402058720588684,0.23622944951057434,-0.05688384175300598,0.9987209439277649,0.44098344445228577,0.2355748862028122,-0.056885041296482086,0.9985713362693787,0.4418814182281494,0.23493313789367676,-0.056919414550065994,0.998788595199585,0.4553554654121399,0.23800106346607208,-0.12425414472818375,0.9994416236877441,0.452730268239975,0.2387048900127411,-0.009517116472125053,0.9977444410324097,0.44172796607017517,0.26380354166030884,-0.07899434864521027,0.9992867708206177,0.44079798460006714,0.26463454961776733,-0.04580223932862282,0.9985427260398865,0.4774332642555237,0.301453560590744,-0.1869700700044632,0.9999750852584839,0.46186456084251404,0.3167091906070709,0.07341223955154419,0.9986472725868225,0.4763166308403015,0.4120219051837921,-0.22118404507637024,0.9962894320487976,0.4567607045173645,0.4096556305885315,0.10923073440790176,0.08205387741327286,0.45127373933792114,0.5011577010154724,-0.216114804148674,0.9892686605453491,0.4475725293159485,0.49997812509536743,0.07177239656448364,0.13234399259090424,0.4472735822200775,0.5283799767494202,-0.24149584770202637,0.9776642918586731,0.4460292458534241,0.5289547443389893,0.0731743574142456,0.1331842541694641,0.44482988119125366,0.526615560054779,-0.23645439743995667,0.9764459133148193,0.44467678666114807,0.5271680355072021,0.04963447526097298,0.13751071691513062,0.44643741846084595,0.5178399682044983,-0.2125711739063263,0.9606510400772095,0.4464380741119385,0.5176929235458374,0.060321878641843796,0.13919101655483246,0.4739273488521576,0.504187285900116,-0.07895033061504364,0.9971818327903748,0.4615698456764221,0.5056276917457581,0.07889927178621292,0.9936938285827637,0.4718838632106781,0.6509829759597778,-0.06562704592943192,0.9450129270553589,0.46432119607925415,0.6500986814498901,0.09497300535440445,0.3967534899711609,0.4828052520751953,0.800824761390686,-0.014547877013683319,0.9611097574234009,0.48067212104797363,0.7917133569717407,0.1400860846042633,0.5810214281082153,0.494185209274292,0.8198447227478027,-0.01280058640986681,0.9281358122825623,0.4931023120880127,0.8146280646324158,0.14136865735054016,0.6471800208091736,0.45890575647354126,0.8556108474731445,-0.07794207334518433,0.9563463926315308,0.46125489473342896,0.8430154323577881,0.09439989179372787,0.7210832834243774,up
0.4530581533908844,0.284570574760437,-0.03977911174297333,0.9986748695373535,0.45744603872299194,0.2709193229675293,-0.05703931301832199,0.9985417127609253,0.45906978845596313,0.27023762464523315,-0.05707405135035515,0.9987565279006958,0.46075353026390076,0.2694571912288666,-0.05709276348352432,0.9989314079284668,0.4559608995914459,0.2708098590373993,-0.030769962817430496,0.9980872273445129,0.4563961625099182,0.2701757252216339,-0.03076576068997383,0.9979121685028076,0.45692604780197144,0.26947200298309326,-0.030840223655104637,0.9982415437698364,0.4712863862514496,0.27118000388145447,-0.10378466546535492,0.9990858435630798,0.4667258858680725,0.2713640034198761,0.013390587642788887,0.9970386624336243,0.4598131775856018,0.299877792596817,-0.05404644086956978,0.9988827705383301,0.45774704217910767,0.29980242252349854,-0.0201340913772583,0.9980517029762268,0.4928759038448334,0.32760265469551086,-0.17041604220867157,0.9999585151672363,0.47897806763648987,0.3408013582229614,0.0867774486541748,0.9988725781440735,0.49227041006088257,0.4384908378124237,-0.20108172297477722,0.993506669998169,0.4764569401741028,0.4403965473175049,0.10997998714447021,0.08777838200330734,0.47340622544288635,0.5301769971847534,-0.17708782851696014,0.975214958190918,0.46729516983032227,0.5280860066413879,0.07447682321071625,0.11619465798139572,0.47333604097366333,0.5582739114761353,-0.1978801041841507,0.9525626301765442,0.4692550301551819,0.5574209690093994,0.07825474441051483,0.11657372117042542,0.4703851342201233,0.558289647102356,-0.1931304633617401,0.9503267407417297,0.470322847366333,0.5579137802124023,0.05614569038152695,0.12063666433095932,0.47003883123397827,0.5478718280792236,-0.1737034171819687,0.9222592711448669,0.4699643552303314,0.5485216975212097,0.06358926743268967,0.12437449395656586,0.49162548780441284,0.5291938185691833,-0.07765445113182068,0.9957984685897827,0.4817160665988922,0.5312305092811584,0.07763420790433884,0.9926451444625854,0.48847895860671997,0.6755809187889099,-0.06282486021518707,0.9209911823272705,0.485039621591568,0.6761772632598877,0.08913331478834152,0.3103705048561096,0.4969903826713562,0.8241187930107117,-0.011141365393996239,0.927790105342865,0.49710798263549805,0.8190759420394897,0.13404299318790436,0.4662507474422455,0.506769061088562,0.8511661887168884,-0.008528522215783596,0.8916603922843933,0.506064772605896,0.846448540687561,0.13541492819786072,0.5606836676597595,0.4636826515197754,0.8591362833976746,-0.06600748002529144,0.9147124290466309,0.4653182923793793,0.8510928750038147,0.088283471763134,0.6021111607551575,down
0.41561001539230347,0.2781689465045929,-0.05490116402506828,0.9992363452911377,0.4201892912387848,0.26497822999954224,-0.07138748466968536,0.9992036819458008,0.42147889733314514,0.26440852880477905,-0.07140703499317169,0.9993287920951843,0.4227983355522156,0.26381176710128784,-0.07141079008579254,0.9994496703147888,0.4194328188896179,0.2648804783821106,-0.04508788883686066,0.9988778233528137,0.4201623499393463,0.26426395773887634,-0.04508022218942642,0.9987252950668335,0.420945942401886,0.2636488974094391,-0.04511817544698715,0.9988774657249451,0.43287748098373413,0.26755863428115845,-0.11251495033502579,0.9994972944259644,0.4299617409706116,0.2681698203086853,0.0037873287219554186,0.9979224801063538,0.42057785391807556,0.2922307252883911,-0.06729577481746674,0.9993387460708618,0.4195305407047272,0.29241397976875305,-0.0335974246263504,0.998666524887085,0.4524654746055603,0.3267928957939148,-0.1784587800502777,0.9999786019325256,0.43688350915908813,0.3417241871356964,0.08709056675434113,0.9987531304359436,0.44835400581359863,0.4362089931964874,-0.2215791940689087,0.9969590306282043,0.430450975894928,0.4407162666320801,0.11894184350967407,0.08328499644994736,0.4241255223751068,0.5297971367835999,-0.2276732474565506,0.9924477338790894,0.4205922484397888,0.5277286767959595,0.07612987607717514,0.1372442990541458,0.4211617112159729,0.5598676800727844,-0.25616616010665894,0.9832640290260315,0.4188358783721924,0.5572026371955872,0.0782734826207161,0.13876782357692719,0.41725531220436096,0.557371973991394,-0.25084492564201355,0.9823123812675476,0.4176796078681946,0.5550323724746704,0.05341171473264694,0.14284053444862366,0.41836482286453247,0.5478777289390564,-0.22442033886909485,0.9690074920654297,0.41853824257850647,0.5443490147590637,0.06419936567544937,0.14495916664600372,0.44612598419189453,0.5307204723358154,-0.07952951639890671,0.997485876083374,0.43803825974464417,0.5347701907157898,0.07950027287006378,0.9944463968276978,0.4435249865055084,0.6769659519195557,-0.07329113781452179,0.9451434016227722,0.43905654549598694,0.6789913773536682,0.09664620459079742,0.39193758368492126,0.4572959542274475,0.8294643759727478,-0.02802102640271187,0.9597818851470947,0.4536098539829254,0.8265047073364258,0.13833102583885193,0.5819345712661743,0.4677768647670746,0.8499035239219666,-0.026607487350702286,0.9412953853607178,0.46415895223617554,0.8498263955116272,0.13918522000312805,0.6562601327896118,0.43436750769615173,0.8814718723297119,-0.09077099710702896,0.9556394219398499,0.43046921491622925,0.8761664628982544,0.09287095069885254,0.7168174386024475,up
0.4403155744075775,0.2913566529750824,-0.056683819741010666,0.9985376596450806,0.4445875287055969,0.2774665951728821,-0.07404588907957077,0.9984127879142761,0.4460045397281647,0.2766244113445282,-0.07407189905643463,0.9986692070960999,0.4475127160549164,0.2757386863231659,-0.07409831881523132,0.9988816976547241,0.44359320402145386,0.2775685787200928,-0.0488431490957737,0.9978066086769104,0.44414958357810974,0.276848167181015,-0.04884638637304306,0.9976778626441956,0.44478949904441833,0.27607569098472595,-0.04891186207532883,0.9980399012565613,0.45778074860572815,0.27735090255737305,-0.12052994966506958,0.9990556240081787,0.45448407530784607,0.2779144048690796,-0.007009788416326046,0.9968570470809937,0.4465886652469635,0.3061962425708771,-0.07112665474414825,0.9988465905189514,0.44510340690612793,0.3065035939216614,-0.038443442434072495,0.9978299140930176,0.48117679357528687,0.33531954884529114,-0.17618052661418915,0.999956488609314,0.46412286162376404,0.3478897213935852,0.06786657869815826,0.9987318515777588,0.47991943359375,0.4432864189147949,-0.2042967975139618,0.9915436506271362,0.4608308672904968,0.4462684690952301,0.09944780170917511,0.08606574684381485,0.46144071221351624,0.5350502133369446,-0.1807853877544403,0.9702779054641724,0.45444074273109436,0.5320929884910583,0.06918450444936752,0.11554349958896637,0.46051669120788574,0.5627704858779907,-0.20123162865638733,0.9455454349517822,0.4551262855529785,0.5602716207504272,0.07301604002714157,0.11547986418008804,0.45725029706954956,0.5619483590126038,-0.198697030544281,0.9427549839019775,0.4561241567134857,0.560886025428772,0.051732905209064484,0.11943556368350983,0.45789822936058044,0.5526243448257446,-0.1783665269613266,0.9123173356056213,0.45625799894332886,0.5515903234481812,0.05887756496667862,0.12356742471456528,0.4805014133453369,0.5380489826202393,-0.07679665833711624,0.995990514755249,0.4687824845314026,0.5369548201560974,0.07677142322063446,0.9926242232322693,0.4808155596256256,0.685225784778595,-0.06529940664768219,0.9053308963775635,0.4752483367919922,0.682669997215271,0.0912967398762703,0.29912617802619934,0.48688873648643494,0.8350033164024353,-0.017370088025927544,0.9170430898666382,0.48690348863601685,0.825996458530426,0.13420815765857697,0.43397650122642517,0.4972318708896637,0.8625720739364624,-0.016743283718824387,0.8713805079460144,0.4961591362953186,0.852311372756958,0.13517285883426666,0.5255421996116638,0.45206695795059204,0.8676036596298218,-0.08682264387607574,0.9040365815162659,0.4558626115322113,0.8479795455932617,0.08585967868566513,0.5829921960830688,down
0.43616610765457153,0.25306522846221924,-0.03958212956786156,0.9991622567176819,0.4415402412414551,0.24014833569526672,-0.056273989379405975,0.9991101026535034,0.44288572669029236,0.2396327406167984,-0.05629726126790047,0.999245822429657,0.4443362355232239,0.23912891745567322,-0.056306518614292145,0.9993788003921509,0.44105440378189087,0.24005945026874542,-0.02943739853799343,0.9987490177154541,0.44192489981651306,0.23944272100925446,-0.029429014772176743,0.9985741972923279,0.4428936541080475,0.23880454897880554,-0.029462110251188278,0.9987804889678955,0.45463353395462036,0.2436838299036026,-0.09809784591197968,0.9994505643844604,0.4527002274990082,0.24377329647541046,0.01993723213672638,0.9977899193763733,0.4410218596458435,0.26671352982521057,-0.05199486017227173,0.999272346496582,0.440434068441391,0.2670130729675293,-0.017484741285443306,0.9986304640769958,0.4682120680809021,0.3036521375179291,-0.1706010401248932,0.9999779462814331,0.45869478583335876,0.319729745388031,0.10065136104822159,0.9989611506462097,0.46380409598350525,0.4127463102340698,-0.21043696999549866,0.996424674987793,0.4524151384830475,0.4162711799144745,0.1303137242794037,0.08757593482732773,0.4427686333656311,0.5044075846672058,-0.20613324642181396,0.9905725121498108,0.4406417906284332,0.503655731678009,0.08484154939651489,0.14131470024585724,0.4388105869293213,0.532737672328949,-0.2329074889421463,0.9799048900604248,0.43757423758506775,0.5323450565338135,0.08539935201406479,0.1444731205701828,0.4357973635196686,0.5302256345748901,-0.2267792522907257,0.9788249731063843,0.435966819524765,0.5280529260635376,0.06092933937907219,0.14864908158779144,0.43717703223228455,0.5214496850967407,-0.20247456431388855,0.9633108973503113,0.43798527121543884,0.5185075402259827,0.0726563110947609,0.15029874444007874,0.45968085527420044,0.5107823014259338,-0.08483642339706421,0.9979206919670105,0.452887624502182,0.5120116472244263,0.08479627221822739,0.9955217838287354,0.4573494493961334,0.6547322869300842,-0.06958170235157013,0.9539160132408142,0.4522668421268463,0.6537218689918518,0.1055745929479599,0.4294055104255676,0.47165098786354065,0.806975781917572,-0.016848670318722725,0.9689607620239258,0.46934157609939575,0.8007603287696838,0.15354757010936737,0.6338543891906738,0.48361772298812866,0.827777624130249,-0.014206917956471443,0.9497553706169128,0.4810759127140045,0.8237828016281128,0.1553499400615692,0.7008168697357178,0.44615206122398376,0.8592596054077148,-0.07266773283481598,0.9649602770805359,0.444768488407135,0.8480209112167358,0.1123085469007492,0.7613958120346069,up
0.4450264871120453,0.28837960958480835,-0.06067262217402458,0.9985471367835999,0.44952908158302307,0.27551835775375366,-0.0785655528306961,0.9983826279640198,0.4509095251560211,0.27481305599212646,-0.07859169691801071,0.9986240267753601,0.45235738158226013,0.27399542927742004,-0.07861550152301788,0.9988365173339844,0.4486270844936371,0.2754913866519928,-0.05235275626182556,0.9978765249252319,0.44926542043685913,0.27481091022491455,-0.0523594431579113,0.9977136254310608,0.4499935209751129,0.2740711271762848,-0.05244917795062065,0.9981051087379456,0.4627494215965271,0.2763657569885254,-0.12534628808498383,0.9990018010139465,0.4595838189125061,0.2767750918865204,-0.008504713885486126,0.9969921112060547,0.45101413130760193,0.30244138836860657,-0.07512988150119781,0.9988481402397156,0.44958844780921936,0.3027280271053314,-0.04128934070467949,0.9980294704437256,0.48415040969848633,0.3342837691307068,-0.1847190111875534,0.999954342842102,0.4685506224632263,0.34669065475463867,0.06797095388174057,0.998927116394043,0.48228517174720764,0.4432067573070526,-0.21361565589904785,0.991864800453186,0.4633106589317322,0.444682240486145,0.09582871943712234,0.09627959132194519,0.46719789505004883,0.5347754955291748,-0.19410596787929535,0.9736084342002869,0.4558230936527252,0.5348085165023804,0.060591984540224075,0.1277763992547989,0.46960681676864624,0.5633599162101746,-0.21592505276203156,0.9513912200927734,0.4574926495552063,0.5631192922592163,0.0631810799241066,0.1272217035293579,0.4642868638038635,0.5640267729759216,-0.21349959075450897,0.9489967823028564,0.4588412642478943,0.5642709732055664,0.040402211248874664,0.13127073645591736,0.4637804627418518,0.5540867447853088,-0.19189555943012238,0.9205223321914673,0.45881620049476624,0.5541754364967346,0.04947628825902939,0.1364573836326599,0.48233914375305176,0.5355883836746216,-0.07691781222820282,0.9958496689796448,0.47176456451416016,0.5354547500610352,0.07689642161130905,0.993045449256897,0.4804798662662506,0.6804837584495544,-0.05975238233804703,0.9228598475456238,0.47514790296554565,0.6795312762260437,0.09497477114200592,0.32668086886405945,0.4881054759025574,0.8278115391731262,-0.002126754727214575,0.9345695972442627,0.48785915970802307,0.820927619934082,0.14386071264743805,0.4718388617038727,0.4966442584991455,0.8547351360321045,0.0004896257305517793,0.9002859592437744,0.49563613533973694,0.8479002118110657,0.14553380012512207,0.5663608908653259,0.45533594489097595,0.8628391623497009,-0.05893676355481148,0.9213147163391113,0.45697611570358276,0.855098307132721,0.09915883094072342,0.6158628463745117,down
